Date,price,log_return,volatility,state,regime,split
2023-04-25,4071.6298828125,-0.0159371838185773,0.0073752122569287,0,Bull,train
2023-04-26,4055.989990234375,-0.0038485835033448,0.0073614341897823,0,Bull,train
2023-04-27,4135.35009765625,0.0193771934026969,0.0087983591041636,0,Bull,train
2023-04-28,4169.47998046875,0.0082193313132439,0.0091577480648351,0,Bull,train
2023-05-01,4167.8701171875,-0.0003861810485101,0.0091185211176201,0,Bull,train
2023-05-02,4119.580078125,-0.0116539066805732,0.0098754282177733,0,Bull,train
2023-05-03,4090.75,-0.0070229080548926,0.0100574967730094,0,Bull,train
2023-05-04,4061.219970703125,-0.0072449134550627,0.0101276157320563,0,Bull,train
2023-05-05,4136.25,0.0183061663818797,0.0119508616461,0,Bull,train
2023-05-08,4138.1201171875,0.0004520264848828,0.0119486139642261,0,Bull,train
2023-05-09,4119.169921875,-0.00458993894906,0.0107420755111852,0,Bull,train
2023-05-10,4137.64013671875,0.0044739422419137,0.0106326841268802,0,Bull,train
2023-05-11,4130.6201171875,-0.0016980648897053,0.0087208963308216,0,Bull,train
2023-05-12,4124.080078125,-0.0015845615894392,0.0082164069290667,0,Bull,train
2023-05-15,4136.27978515625,0.0029537976803162,0.008315699802232,0,Bull,train
2023-05-16,4109.89990234375,-0.0063981076819175,0.0076935418121097,0,Bull,train
2023-05-17,4158.77001953125,0.0118206886220715,0.0081409850903569,0,Bull,train
2023-05-18,4198.0498046875,0.0094007230637274,0.0078156331330798,0,Bull,train
2023-05-19,4191.97998046875,-0.0014469138806756,0.0058559255028014,0,Bull,train
2023-05-22,4192.6298828125,0.0001550226798023,0.0058616706938478,0,Bull,train
2023-05-23,4145.580078125,-0.0112854687682837,0.0069006298489635,0,Bull,train
2023-05-24,4115.240234375,-0.0073455126783059,0.0071774836183413,0,Bull,train
2023-05-25,4151.27978515625,0.008719456079012,0.0077262147142151,0,Bull,train
2023-05-26,4205.4501953125,0.0129646809316401,0.008609658794993,0,Bull,train
2023-05-30,4205.52001953125,1.6603130665870935e-05,0.0086218473226382,0,Bull,train
2023-05-31,4179.830078125,-0.0061273581862142,0.0085941111326015,0,Bull,train
2023-06-01,4221.02001953125,0.0098062150858542,0.0083503405622638,0,Bull,train
2023-06-02,4282.3701171875,0.0144298123901069,0.0090057174371169,0,Bull,train
2023-06-05,4273.7900390625,-0.0020055914906578,0.0090310955221087,0,Bull,train
2023-06-06,4283.85009765625,0.0023511302338512,0.0090097382991004,0,Bull,train
2023-06-07,4267.52001953125,-0.0038192939264209,0.0080283452168496,0,Bull,train
2023-06-08,4293.93017578125,0.0061695716075238,0.007207784433221,0,Bull,train
2023-06-09,4298.85986328125,0.0011474010230507,0.007082794512898,0,Bull,train
2023-06-12,4338.93017578125,0.0092779749817548,0.0066155553790634,0,Bull,train
2023-06-13,4369.009765625,0.0069085707259084,0.006614784654233,0,Bull,train
2023-06-14,4372.58984375,0.0008190899801263,0.0057649721133844,0,Bull,train
2023-06-15,4425.83984375,0.0121045804935899,0.006038953105301,0,Bull,train
2023-06-16,4409.58984375,-0.0036783764677519,0.0055009682223259,0,Bull,train
2023-06-20,4388.7099609375,-0.0047463538352356,0.0058323556989026,0,Bull,train
2023-06-21,4365.68994140625,-0.0052590863669248,0.0063497361234253,0,Bull,train
2023-06-22,4381.89013671875,0.0037039303873349,0.0060357318094004,0,Bull,train
2023-06-23,4348.330078125,-0.007688288056503,0.0066917300506465,0,Bull,train
2023-06-26,4328.81982421875,-0.0044969343631322,0.0069357776506349,0,Bull,train
2023-06-27,4378.41015625,0.0113907335241822,0.0072512991413147,0,Bull,train
2023-06-28,4376.85986328125,-0.0003541393883903,0.0069403118211758,0,Bull,train
2023-06-29,4396.43994140625,0.00446356811449,0.0070720669783464,0,Bull,train
2023-06-30,4450.3798828125,0.0121943502618862,0.0070884101234267,0,Bull,train
2023-07-03,4455.58984375,0.001169993092672,0.0069308975347604,0,Bull,train
2023-07-05,4446.81982421875,-0.0019702580976126,0.0067260480285375,0,Bull,train
2023-07-06,4411.58984375,-0.0079540611758943,0.0070642305452662,0,Bull,train
2023-07-07,4398.9501953125,-0.0028692127957334,0.0070951658139369,0,Bull,train
2023-07-10,4409.52978515625,0.0024021386106269,0.006512461982327,0,Bull,train
2023-07-11,4439.259765625,0.0067195839982545,0.0063482806134524,0,Bull,train
2023-07-12,4472.16015625,0.0073839052353896,0.0058315458333052,0,Bull,train
2023-07-13,4510.0400390625,0.0084344829896263,0.0060746698406137,0,Bull,train
2023-07-14,4505.419921875,-0.0010249321969073,0.0061746093441631,0,Bull,train
2023-07-17,4522.7900390625,0.0038479695744211,0.0051976978679191,0,Bull,train
2023-07-18,4554.97998046875,0.0070920669414284,0.0054716441808611,0,Bull,train
2023-07-19,4565.72021484375,0.0023551348272334,0.0052721359942982,0,Bull,train
2023-07-20,4534.8701171875,-0.006779827396258,0.0050168929087261,0,Bull,train
2023-07-21,4536.33984375,0.0003240420146131,0.0047113787394426,0,Bull,train
2023-07-24,4554.64013671875,0.0040260384968746,0.0047135779148852,0,Bull,train
2023-07-25,4567.4599609375,0.0028107195758391,0.0045520736389485,0,Bull,train
2023-07-26,4566.75,-0.000155450978676,0.0043363935377385,0,Bull,train
2023-07-27,4537.41015625,-0.0064453930551966,0.0044695038782574,0,Bull,train
2023-07-28,4582.22998046875,0.0098293758104333,0.0052750799436109,0,Bull,train
2023-07-31,4588.9599609375,0.001467635436569,0.0052203283842633,0,Bull,train
2023-08-01,4576.72998046875,-0.0026686453076827,0.0049544272435732,0,Bull,train
2023-08-02,4513.39013671875,-0.0139362006383354,0.0066547275414154,0,Bull,train
2023-08-03,4501.89013671875,-0.0025512254502917,0.0063863777616273,0,Bull,train
2023-08-04,4478.02978515625,-0.0053141693739391,0.0065302548869895,0,Bull,train
2023-08-07,4518.43994140625,0.0089836189648568,0.0071388162715455,0,Bull,train
2023-08-08,4499.3798828125,-0.004227205100058,0.0070902750697596,0,Bull,train
2023-08-09,4467.7099609375,-0.0070636191020465,0.0072785634466243,0,Bull,train
2023-08-10,4468.830078125,0.0002506825210808,0.0071507325182044,0,Bull,train
2023-08-11,4464.0498046875,-0.0010702648992282,0.0059595454318879,0,Bull,train
2023-08-14,4489.72021484375,0.0057340048794181,0.0064191192878123,0,Bull,train
2023-08-15,4437.85986328125,-0.0116181393960967,0.0070833402569439,0,Bull,train
2023-08-16,4404.330078125,-0.0075840817926238,0.0062358640542019,0,Bull,train
2023-08-17,4370.35986328125,-0.007742811377529,0.0064577556509317,0,Bull,train
